Gene,log2FoldChange,pvalue,padj
Snrk,-0.375457461,9.50E-08,3.57E-07
Snx7,0.222679553,9.68E-08,3.64E-07
Gpam,-0.42138029,9.72E-08,3.65E-07
4930520O04Rik,1.425162751,9.79E-08,3.68E-07
Mphosph9,0.575110762,9.82E-08,3.69E-07
4933404O12Rik,0.563792966,9.86E-08,3.70E-07
Eps15,-0.307524981,9.88E-08,3.71E-07
Tango6,-0.615309135,9.91E-08,3.72E-07
Senp1,0.354843381,9.98E-08,3.74E-07
Gm28809,1.671200743,9.98E-08,3.74E-07
Grn,-0.214639817,1.00E-07,3.76E-07
Zdhhc1,0.481294253,1.00E-07,3.76E-07
Arl15,-0.436554404,1.01E-07,3.78E-07
Brip1,0.704711014,1.02E-07,3.81E-07
Zfyve21,-0.442295786,1.05E-07,3.94E-07
Gtf2h5,-0.378286428,1.07E-07,4.02E-07
Oxsr1,-0.318892075,1.08E-07,4.03E-07
Cbarp,0.441607008,1.08E-07,4.04E-07
Rnf207,-1.890969672,1.08E-07,4.04E-07
Mlx,0.577122651,1.08E-07,4.04E-07
Mgat4a,-0.984921873,1.09E-07,4.07E-07
Pes1,0.288879022,1.09E-07,4.07E-07
Angpt4,-1.626662367,1.10E-07,4.10E-07
Hacl1,0.623702122,1.10E-07,4.10E-07
Gatm,-1.224094566,1.10E-07,4.12E-07
Garre1,-0.374765645,1.11E-07,4.13E-07
Cnot1,0.253969089,1.11E-07,4.15E-07
Rasal3,-2.784027798,1.12E-07,4.18E-07
Ptpro,-2.23114128,1.12E-07,4.19E-07
Parn,-0.351214173,1.13E-07,4.22E-07
Nol8,0.472690926,1.14E-07,4.26E-07
Rp1,2.887853389,1.15E-07,4.31E-07
Robo1,-0.235993073,1.16E-07,4.31E-07
Spata5,0.443248574,1.16E-07,4.33E-07
Mex3c,-0.298178017,1.18E-07,4.39E-07
Aldh1a2,1.186610238,1.18E-07,4.40E-07
Tmem204,1.11542751,1.18E-07,4.41E-07
Irx5,0.511619451,1.18E-07,4.41E-07
Lrba,-0.354930337,1.20E-07,4.48E-07
Smg8,0.387960373,1.21E-07,4.50E-07
Daam1,0.328167534,1.21E-07,4.53E-07
Folr2,-2.030817215,1.21E-07,4.53E-07
Cpne5,2.576605718,1.22E-07,4.53E-07
Pip5k1b,2.479434099,1.22E-07,4.54E-07
Arhgef28,-0.365885615,1.22E-07,4.54E-07
Spr,-0.55999304,1.23E-07,4.58E-07
Ormdl2,0.85707243,1.23E-07,4.59E-07
Ric8a,-0.313411257,1.23E-07,4.59E-07
Gdi1,0.224856273,1.23E-07,4.59E-07
Borcs7,-0.648485406,1.24E-07,4.61E-07
Slc30a7,-0.298064364,1.25E-07,4.65E-07
Gm15638,2.03066709,1.25E-07,4.66E-07
LOC115488342,2.250735365,1.26E-07,4.68E-07
Stmn1,1.109078949,1.26E-07,4.69E-07
Usp2,0.659096769,1.26E-07,4.70E-07
Il1rap,-0.465939597,1.27E-07,4.73E-07
Sult4a1,1.265928983,1.28E-07,4.75E-07
Galnt5,-1.212607409,1.28E-07,4.76E-07
Kyat1,-0.957037136,1.29E-07,4.78E-07
Arl14ep,-0.33783703,1.30E-07,4.82E-07
Hbs1l,-0.32851897,1.30E-07,4.82E-07
Cntd1,1.859932222,1.30E-07,4.83E-07
1110002E22Rik,2.873264225,1.32E-07,4.89E-07
C4b,-0.677394383,1.32E-07,4.91E-07
Rere,0.232524074,1.33E-07,4.94E-07
Nod1,-0.639553063,1.35E-07,5.00E-07
Kdm6b,-0.262302528,1.35E-07,5.01E-07
2210016L21Rik,-0.423238053,1.36E-07,5.03E-07
Hemk1,0.553777859,1.36E-07,5.05E-07
Fgl2,0.655866585,1.37E-07,5.07E-07
Dsel,-0.277862345,1.37E-07,5.08E-07
Sh3rf1,0.477821898,1.38E-07,5.10E-07
Gm51701,1.708193829,1.39E-07,5.14E-07
Chd1l,0.619211361,1.39E-07,5.16E-07
Snhg8,-0.548150196,1.39E-07,5.17E-07
Rps28,-0.620790524,1.40E-07,5.18E-07
2510003B16Rik,2.862941805,1.41E-07,5.23E-07
Dcc,2.178127901,1.41E-07,5.23E-07
Dcaf8,-0.230112783,1.42E-07,5.25E-07
Efna3,-0.719162296,1.43E-07,5.28E-07
Fam126b,0.821063138,1.43E-07,5.31E-07
Cdkn3,0.779313295,1.44E-07,5.32E-07
Tstd2,0.407539031,1.44E-07,5.35E-07
Rims2,1.818152687,1.45E-07,5.36E-07
Card19,-0.554609967,1.45E-07,5.37E-07
Ddhd2,-0.339374212,1.47E-07,5.43E-07
Hey2,-1.047257656,1.48E-07,5.46E-07
Pdcd7,0.603614553,1.49E-07,5.52E-07
Abhd17a,-0.394228304,1.49E-07,5.52E-07
Pter,-0.544252176,1.50E-07,5.56E-07
Ilk,-0.248112991,1.51E-07,5.58E-07
Osgep,-0.504473981,1.52E-07,5.62E-07
Slc16a13,1.271587824,1.53E-07,5.64E-07
Slc1a2,1.971212798,1.54E-07,5.67E-07
Ripk2,-0.521485825,1.54E-07,5.67E-07
Hmcn2,1.318619537,1.54E-07,5.70E-07
Rfng,-0.575980338,1.55E-07,5.73E-07
Invs,-0.438427708,1.56E-07,5.75E-07
Phf21a,-0.335473175,1.56E-07,5.76E-07
AA414768,-0.801179644,1.58E-07,5.82E-07
Mon1a,-0.632969166,1.59E-07,5.86E-07
Rtca,0.351411835,1.59E-07,5.87E-07
Eif6,0.290327146,1.59E-07,5.87E-07
Tpi1,-0.197084937,1.61E-07,5.93E-07
Cfl1,-0.192712967,1.61E-07,5.95E-07
Col6a4,2.183357123,1.62E-07,5.97E-07
Nmt1,0.210418977,1.65E-07,6.07E-07
Hcn2,-0.877480751,1.65E-07,6.09E-07
4933439K11Rik,2.541318345,1.67E-07,6.14E-07
Celsr1,1.732482197,1.67E-07,6.14E-07
Ttll8,2.737547169,1.67E-07,6.14E-07
Wdfy3,-0.326942805,1.67E-07,6.15E-07
Rps4l,0.424866165,1.67E-07,6.15E-07
Gale,0.455470219,1.67E-07,6.15E-07
Ankib1,-0.298872843,1.67E-07,6.16E-07
Efcab10,2.903486068,1.68E-07,6.19E-07
Yipf4,-0.32437613,1.70E-07,6.24E-07
Caap1,0.632091168,1.71E-07,6.28E-07
Rnf215,-0.441805896,1.71E-07,6.28E-07
Gtf2h1,0.258388957,1.72E-07,6.31E-07
Gtpbp1,-0.36621038,1.75E-07,6.44E-07
Shcbp1,0.572027263,1.76E-07,6.46E-07
F2rl1,1.224795378,1.76E-07,6.46E-07
Lrrc75a,0.465098335,1.77E-07,6.49E-07
Usp6nl,0.419492765,1.77E-07,6.49E-07
Fam8a1,-0.272244436,1.77E-07,6.51E-07
Ftsj3,0.267120703,1.78E-07,6.53E-07
Vwc2,2.730091477,1.78E-07,6.54E-07
Mfsd2a,1.31938514,1.78E-07,6.55E-07
Mapkap1,-0.266267248,1.81E-07,6.64E-07
9530053A07Rik,1.898116897,1.81E-07,6.65E-07
Gm973,2.59438938,1.81E-07,6.66E-07
Loxl3,-0.2173861,1.81E-07,6.66E-07
Tnr,1.684014696,1.82E-07,6.67E-07
Arl11,-1.605654453,1.82E-07,6.67E-07
Clint1,-0.210016235,1.83E-07,6.70E-07
Bmpr2,-0.333267974,1.83E-07,6.71E-07
Aen,-0.291575469,1.83E-07,6.71E-07
Ptbp2,0.500194579,1.84E-07,6.75E-07
Nfyb,0.382360277,1.84E-07,6.75E-07
Ube2r2,-0.207260383,1.85E-07,6.78E-07
Slc12a2,0.244943201,1.85E-07,6.79E-07
Mir22hg,-0.463246385,1.86E-07,6.82E-07
Ptpn4,0.638834164,1.87E-07,6.84E-07
Dgcr2,-0.241243712,1.88E-07,6.90E-07
Rps15,-0.304485799,1.89E-07,6.91E-07
Tm7sf2,0.805620785,1.90E-07,6.94E-07
Stat5a,-0.513249934,1.90E-07,6.95E-07
Srsf11,0.252557056,1.90E-07,6.96E-07
Cyp26a1,2.731000884,1.90E-07,6.96E-07
Alx3,1.626118546,1.91E-07,6.97E-07
Aar2,0.40110576,1.91E-07,6.99E-07
Traf4,0.292932485,1.91E-07,6.99E-07
Rab23,-0.305995744,1.92E-07,7.01E-07
Zfp943,-0.560335123,1.92E-07,7.01E-07
Xrcc5,-0.397436831,1.94E-07,7.09E-07
Nup37,0.67591051,1.95E-07,7.11E-07
Satb2,-0.632291204,1.95E-07,7.12E-07
Smu1,0.260877694,1.95E-07,7.13E-07
Atp6v0c,-0.533894395,1.96E-07,7.17E-07
Tubb4a,-1.325828523,1.96E-07,7.17E-07
Wt1,1.716128763,1.98E-07,7.22E-07
Csrnp3,2.423860467,1.98E-07,7.22E-07
2610002M06Rik,0.397676424,1.99E-07,7.26E-07
Kcnk6,-0.877593418,1.99E-07,7.28E-07
Gskip,-0.449611429,2.00E-07,7.29E-07
Fam189a1,2.0899209,2.00E-07,7.29E-07
Camsap2,-0.287483616,2.01E-07,7.34E-07
Rpl37,-0.337424445,2.03E-07,7.41E-07
Rfk,-0.334900591,2.09E-07,7.63E-07
Aspscr1,-0.39709534,2.10E-07,7.64E-07
Atrn,-0.30792416,2.10E-07,7.67E-07
Rab27a,0.872384474,2.12E-07,7.72E-07
Lgals3,0.299856013,2.13E-07,7.76E-07
Cpsf6,0.273918939,2.14E-07,7.80E-07
Pam16,-1.558278039,2.15E-07,7.83E-07
Angpt1,-0.325495581,2.16E-07,7.87E-07
Prr33,-1.223489349,2.16E-07,7.87E-07
Dctn4,-0.249409686,2.16E-07,7.87E-07
Pdlim3,2.374330886,2.17E-07,7.88E-07
Cwc15,0.277288423,2.19E-07,7.97E-07
Spcs2,0.260996426,2.22E-07,8.08E-07
Kidins220,-0.266063537,2.22E-07,8.08E-07
Efhc2,2.576319382,2.24E-07,8.13E-07
LOC118568312,-0.750322429,2.24E-07,8.14E-07
Nkx3-2,-1.532658116,2.24E-07,8.15E-07
Tecpr2,0.471444537,2.26E-07,8.21E-07
Arid1a,0.230749576,2.26E-07,8.22E-07
Srpk1,0.286511708,2.26E-07,8.22E-07
Sv2a,1.599796046,2.27E-07,8.23E-07
Fam193a,-0.296351008,2.27E-07,8.24E-07
Cdk9,0.299384579,2.28E-07,8.29E-07
B630019K06Rik,-1.092456062,2.29E-07,8.32E-07
Nif3l1,-0.494180119,2.30E-07,8.34E-07
Tmed7,-0.22806464,2.30E-07,8.34E-07
Dll4,2.762589371,2.30E-07,8.35E-07
Fam185a,0.72165892,2.36E-07,8.56E-07
H2-Q1,2.199046756,2.40E-07,8.71E-07
Klhl11,-0.483708631,2.41E-07,8.75E-07
Brf1,-0.355259516,2.42E-07,8.77E-07
Marchf1,-2.531858067,2.43E-07,8.82E-07
Pak1,-0.344945335,2.44E-07,8.83E-07
Pcdhb16,-0.910517147,2.47E-07,8.96E-07
Rad51d,0.421705923,2.48E-07,8.98E-07
Slc39a10,-0.349496384,2.50E-07,9.05E-07
P2ry1,1.492625232,2.54E-07,9.21E-07
Smap2,-0.33308979,2.54E-07,9.21E-07
Elavl4,2.863558472,2.58E-07,9.35E-07
Flad1,0.523379926,2.59E-07,9.38E-07
Srp72,-0.214411704,2.59E-07,9.39E-07
Gm14681,-0.671580352,2.60E-07,9.39E-07
Taf1d,0.413673312,2.60E-07,9.40E-07
Arl2,-0.400822206,2.61E-07,9.45E-07
5430416N02Rik,-0.75079551,2.61E-07,9.45E-07
Plp2,-0.532091856,2.63E-07,9.51E-07
Efcab6,2.863686595,2.63E-07,9.51E-07
Cpox,-0.376600016,2.63E-07,9.52E-07
Nxpe4,-0.826054847,2.64E-07,9.56E-07
Mxd3,0.75486202,2.65E-07,9.57E-07
Gpr39,-1.984739768,2.66E-07,9.62E-07
Bend4,1.058385967,2.67E-07,9.63E-07
Sub1,0.291343132,2.67E-07,9.63E-07
Orai3,0.376629968,2.67E-07,9.63E-07
Cnppd1,0.289607932,2.68E-07,9.66E-07
Asb4,1.324781486,2.69E-07,9.71E-07
Cyp2j9,1.297579495,2.71E-07,9.78E-07
Cystm1,0.88467799,2.71E-07,9.79E-07
Ifngr1,-0.365879078,2.71E-07,9.80E-07
Col13a1,2.59247394,2.74E-07,9.88E-07
Tmem87a,-0.373328933,2.75E-07,9.93E-07
Mob4,-0.287500469,2.76E-07,9.96E-07
Ergic2,0.320614519,2.77E-07,9.99E-07
Dut,-0.472922538,2.79E-07,1.01E-06
Tnfrsf13b,-2.60611427,2.79E-07,1.01E-06
Mxd1,0.581295647,2.80E-07,1.01E-06
Sf3b5,0.435704698,2.81E-07,1.01E-06
Cap1,-0.174927634,2.82E-07,1.02E-06
Angptl6,-0.757682444,2.83E-07,1.02E-06
Acy1,-0.539598816,2.86E-07,1.03E-06
Coro7,0.493595303,2.86E-07,1.03E-06
Huwe1,-0.261058372,2.87E-07,1.03E-06
Ppan,0.428845231,2.87E-07,1.03E-06
Spred2,-0.394911005,2.89E-07,1.04E-06
Jmjd4,0.513485897,2.89E-07,1.04E-06
Mrpl12,0.379181203,2.89E-07,1.04E-06
Map6d1,1.91443955,2.93E-07,1.05E-06
Slc30a10,2.854293211,2.94E-07,1.06E-06
Nadk,-0.230877861,2.96E-07,1.06E-06
Abcc9,1.367731518,2.96E-07,1.06E-06
Gid4,-0.341120712,2.98E-07,1.07E-06
Tnni1,2.600640349,3.00E-07,1.08E-06
Kcnq5,-0.813858156,3.01E-07,1.08E-06
Gm41396,2.089702854,3.02E-07,1.09E-06
Arpin,0.32237092,3.04E-07,1.09E-06
C2cd2,0.452075099,3.06E-07,1.10E-06
Radil,0.677403507,3.06E-07,1.10E-06
Atp8a2,2.028543731,3.10E-07,1.11E-06
Bdh1,1.159093553,3.14E-07,1.13E-06
Zfp768,-0.400328139,3.15E-07,1.13E-06
Rab34,-0.24208216,3.15E-07,1.13E-06
Nkx3-1,2.747933244,3.17E-07,1.14E-06
Fndc11,2.686207688,3.17E-07,1.14E-06
Rtkn,-0.432945107,3.19E-07,1.14E-06
Alkal1,-1.360812075,3.21E-07,1.15E-06
Spopl,-0.444008897,3.23E-07,1.16E-06
Adam11,-1.27672604,3.24E-07,1.16E-06
Tlr4,-0.371303665,3.25E-07,1.17E-06
Cyb5r2,-0.920034693,3.26E-07,1.17E-06
Trp53inp1,0.234598507,3.28E-07,1.17E-06
Usp36,-0.403505341,3.30E-07,1.18E-06
Ccnk,0.353002394,3.30E-07,1.18E-06
Wdr45b,0.268411076,3.31E-07,1.19E-06
Lmf1,-0.432566106,3.35E-07,1.20E-06
Zfp467,-0.62314195,3.36E-07,1.20E-06
Thoc3,0.339448811,3.36E-07,1.20E-06
Tm9sf4,-0.223502967,3.37E-07,1.21E-06
Klhdc4,0.447659174,3.42E-07,1.22E-06
Adcy9,-0.566415066,3.45E-07,1.24E-06
Gm6981,2.282209955,3.47E-07,1.24E-06
Gm42023,2.746047419,3.51E-07,1.25E-06
Acox2,1.682319315,3.52E-07,1.26E-06
Etaa1,0.63202726,3.52E-07,1.26E-06
Atpif1,0.307684307,3.52E-07,1.26E-06
Itprid2,0.231640372,3.53E-07,1.26E-06
Uqcc2,-0.404487134,3.58E-07,1.28E-06
Gnaz,1.408286842,3.58E-07,1.28E-06
Rbm7,0.3113724,3.59E-07,1.28E-06
Nkapd1,0.400813783,3.65E-07,1.30E-06
Tbp,0.45003823,3.65E-07,1.30E-06
Nkiras2,0.505274614,3.66E-07,1.30E-06
Arhgdig,-1.20629975,3.66E-07,1.31E-06
Mef2a,-0.255883637,3.73E-07,1.33E-06
Cryl1,-0.64513304,3.75E-07,1.34E-06
Tchh,2.05047951,3.75E-07,1.34E-06
Kif18a,0.731031639,3.76E-07,1.34E-06
Atxn7l3,-0.237288548,3.79E-07,1.35E-06
Eepd1,0.754008802,3.84E-07,1.37E-06
Gramd1a,-0.307556014,3.86E-07,1.38E-06
Sema3g,1.489528763,3.87E-07,1.38E-06
Mia2,-0.311623571,3.88E-07,1.38E-06
Dnajc22,2.535451331,3.92E-07,1.40E-06
Tsc22d3,-0.388421702,3.92E-07,1.40E-06
Cdkl3,0.692388711,3.93E-07,1.40E-06
Ago3,-0.476193275,3.95E-07,1.41E-06
Pik3r1,-0.259201118,3.96E-07,1.41E-06
Chordc1,0.381733178,3.97E-07,1.41E-06
Ddx50,-0.268942233,3.99E-07,1.42E-06
Smarcal1,-0.4129426,3.99E-07,1.42E-06
Saa3,2.574611667,4.01E-07,1.43E-06
Hmbox1,0.335152361,4.03E-07,1.43E-06
Zfp804a,2.568620638,4.04E-07,1.44E-06
Bach1,-0.322460132,4.06E-07,1.44E-06
Erbin,-0.264180605,4.09E-07,1.45E-06
Efr3a,-0.276117447,4.10E-07,1.46E-06
Fbxo44,-1.130568087,4.13E-07,1.47E-06
Spock3,-0.761947872,4.13E-07,1.47E-06
Rgs6,-1.731827346,4.19E-07,1.49E-06
Cog7,0.362678633,4.19E-07,1.49E-06
Tspan15,0.820128792,4.19E-07,1.49E-06
Gda,-0.637131623,4.20E-07,1.49E-06
Rhbdd2,0.462835471,4.23E-07,1.50E-06
C2cd4a,1.352525632,4.23E-07,1.50E-06
Mtmr4,-0.336841205,4.26E-07,1.51E-06
Cog5,-0.426403005,4.28E-07,1.52E-06
Rapgefl1,-0.994466469,4.29E-07,1.52E-06
Prkar2a,0.29519709,4.35E-07,1.54E-06
Hoxa11,-0.496719514,4.36E-07,1.55E-06
Trit1,0.558757529,4.37E-07,1.55E-06
Rin1,0.305128447,4.38E-07,1.55E-06
Irf3,0.335498259,4.39E-07,1.56E-06
Tmem132a,-0.246338532,4.40E-07,1.56E-06
Mier3,0.417422597,4.40E-07,1.56E-06
Gna13,-0.289082685,4.41E-07,1.56E-06
Lrrc42,-0.305607076,4.41E-07,1.56E-06
Kcnk13,-2.169716162,4.43E-07,1.57E-06
4930430E12Rik,-2.500012676,4.43E-07,1.57E-06
Ttc23,-0.380529709,4.45E-07,1.57E-06
H2-Q9,2.813643484,4.47E-07,1.58E-06
Dock4,-0.453199854,4.48E-07,1.59E-06
Gm13889,1.477385258,4.49E-07,1.59E-06
Spink2,2.049972442,4.49E-07,1.59E-06
Lmbr1l,-0.723773289,4.50E-07,1.59E-06
Lrrc8c,0.320160853,4.53E-07,1.60E-06
1110002L01Rik,1.123271278,4.53E-07,1.60E-06
Zfp518a,-0.456180691,4.59E-07,1.62E-06
Ttc7,-0.527733886,4.64E-07,1.64E-06
Diaph2,-0.437371441,4.76E-07,1.68E-06
Spty2d1,0.309809056,4.77E-07,1.69E-06
Frzb,0.921793759,4.80E-07,1.70E-06
Tex11,2.494693057,4.84E-07,1.71E-06
Rbp1,0.679305764,4.86E-07,1.72E-06
Zdhhc17,-0.425683694,4.87E-07,1.72E-06
Rflnb,-0.251414248,4.89E-07,1.73E-06
Add3,0.28196332,4.92E-07,1.74E-06
Zscan26,-0.410694724,4.95E-07,1.75E-06
Ccl4,-2.121758518,4.99E-07,1.76E-06
Nrxn1,1.632019027,5.01E-07,1.77E-06
Zbtb11,0.404631701,5.04E-07,1.78E-06
E2f6,0.358980793,5.05E-07,1.78E-06
Lix1,1.662620538,5.09E-07,1.80E-06
2810029C07Rik,1.283069418,5.13E-07,1.81E-06
Tmem109,0.271312679,5.14E-07,1.81E-06
Pecr,-0.761810654,5.14E-07,1.81E-06
4930565N06Rik,1.907245035,5.14E-07,1.81E-06
Eif1b,-0.384067002,5.20E-07,1.83E-06
L3hypdh,-0.655054894,5.22E-07,1.84E-06
Col27a1,-0.391069495,5.25E-07,1.85E-06
Mylk2,-1.233856617,5.25E-07,1.85E-06
Gypc,-0.397865078,5.28E-07,1.86E-06
AU022252,-0.476527411,5.30E-07,1.87E-06
Ccdc24,0.894590449,5.36E-07,1.89E-06
Sap18,-0.472879873,5.40E-07,1.90E-06
Nsun2,-0.242594928,5.49E-07,1.93E-06
Cdc45,0.583103588,5.50E-07,1.94E-06
Rab5c,0.235936716,5.51E-07,1.94E-06
Nipal1,-1.086277684,5.52E-07,1.94E-06
Kctd1,-0.42703484,5.57E-07,1.96E-06
Tbc1d9,-0.498864114,5.57E-07,1.96E-06
Ccni,-0.268562119,5.59E-07,1.97E-06
Zhx3,-0.503410141,5.60E-07,1.97E-06
C7,2.430339257,5.61E-07,1.97E-06
Mboat2,-0.608200112,5.63E-07,1.98E-06
Nadk2,0.552697764,5.63E-07,1.98E-06
Cfap73,2.739347165,5.69E-07,2.00E-06
Trmt44,0.639853653,5.71E-07,2.01E-06
Aurkaip1,0.303282695,5.73E-07,2.01E-06
Rps6ka2,-0.54625359,5.73E-07,2.01E-06
Sphkap,1.996490434,5.80E-07,2.03E-06
LOC118567905,2.189395963,5.82E-07,2.04E-06
Lama2,-0.360086697,5.84E-07,2.05E-06
Snrpa,0.325038326,5.89E-07,2.07E-06
Fanca,0.618139445,5.90E-07,2.07E-06
Ldah,0.3036583,5.92E-07,2.08E-06
Lvrn,1.443839245,5.95E-07,2.09E-06
Ccne2,0.759131451,6.00E-07,2.10E-06
Zc4h2,-0.648012819,6.05E-07,2.12E-06
Ly86,-2.498369645,6.11E-07,2.14E-06
Arxes1,-0.940300357,6.18E-07,2.17E-06
Tmem200c,1.833563613,6.21E-07,2.18E-06
Srrt,0.22419945,6.23E-07,2.18E-06
Rhog,-0.35078916,6.29E-07,2.20E-06
Lrsam1,-0.364041354,6.41E-07,2.25E-06
Trpc1,-0.774070474,6.41E-07,2.25E-06
Slmap,-0.265705922,6.48E-07,2.27E-06
Med9os,1.81038072,6.57E-07,2.30E-06
Pcdhb18,-1.258968964,6.60E-07,2.31E-06
Lrriq3,1.466462852,6.61E-07,2.31E-06
Tpt1,-0.543300905,6.66E-07,2.33E-06
2200002D01Rik,-1.126504285,6.72E-07,2.35E-06
Acer2,1.55392771,6.75E-07,2.36E-06
Atp1a3,-1.828410102,6.76E-07,2.37E-06
Grin3a,-0.966473514,6.78E-07,2.37E-06
9930021J03Rik,-0.360102012,6.82E-07,2.38E-06
Thap6,0.525441749,6.83E-07,2.39E-06
Col6a3,-0.199756761,6.88E-07,2.40E-06
St6galnac6,-0.310774454,6.91E-07,2.41E-06
Nqo2,0.437549609,6.91E-07,2.42E-06
Tbc1d5,-0.311560869,6.94E-07,2.42E-06
Sema6c,-0.877349114,6.96E-07,2.43E-06
Gm38565,1.882276379,6.97E-07,2.43E-06
Map3k21,2.225981266,6.97E-07,2.43E-06
Uqcc1,0.399115638,7.03E-07,2.45E-06
Raver2,0.819175977,7.03E-07,2.45E-06
Api5,0.231831787,7.05E-07,2.46E-06
Zfp12,-0.471526098,7.09E-07,2.47E-06
Shroom1,-1.007775514,7.11E-07,2.48E-06
Gm33938,-1.392565765,7.11E-07,2.48E-06
Ctdsp1,-0.393286361,7.12E-07,2.48E-06
Eme2,0.628428935,7.22E-07,2.52E-06
Leo1,0.339800681,7.25E-07,2.53E-06
Vbp1,0.314401132,7.26E-07,2.53E-06
Dnajb6,0.573320184,7.35E-07,2.56E-06
Pogz,-0.370112978,7.35E-07,2.56E-06
Rprd1a,0.44899265,7.38E-07,2.57E-06
Ppip5k1,-0.504407868,7.43E-07,2.59E-06
Nefh,2.500769747,7.54E-07,2.63E-06
Hddc3,-0.503134087,7.57E-07,2.64E-06
Klf6,0.207172757,7.57E-07,2.64E-06
Erdr1_1,1.049867056,7.60E-07,2.64E-06
0610009B22Rik,0.50856302,7.60E-07,2.64E-06
Rab11fip3,-0.293045712,7.63E-07,2.65E-06
Eif3m,-0.32743646,7.64E-07,2.66E-06
Hmga2,-0.239016445,7.67E-07,2.67E-06
Zfp954,-0.642490613,7.68E-07,2.67E-06
Gbp2,1.497180588,7.69E-07,2.67E-06
4930512H18Rik,2.515779698,7.70E-07,2.68E-06
Tbc1d13,0.266276864,7.73E-07,2.69E-06
Smim15,0.269257901,7.80E-07,2.71E-06
Decr2,-0.425314085,7.81E-07,2.72E-06
Pstpip2,0.612849755,7.83E-07,2.72E-06
Aagab,0.349002513,7.84E-07,2.72E-06
Cyp7b1,0.58848538,7.87E-07,2.73E-06
Gm36393,-1.799924976,7.91E-07,2.74E-06
Pnma1,1.325382506,8.00E-07,2.78E-06
Tacc2,-0.278195066,8.01E-07,2.78E-06
Gsk3b,-0.246873464,8.02E-07,2.78E-06
Kcnb1,-1.371049556,8.04E-07,2.79E-06
Ankfy1,0.216198019,8.06E-07,2.80E-06
Clasp2,0.309413808,8.12E-07,2.82E-06
Vps37d,-0.909284018,8.15E-07,2.83E-06
Adam17,0.232097156,8.16E-07,2.83E-06
Ankrd24,-0.645148416,8.28E-07,2.87E-06
Gm46220,1.289499444,8.32E-07,2.89E-06
Tpcn1,-0.303432527,8.35E-07,2.89E-06
Vstm4,0.918138639,8.35E-07,2.89E-06
Gm20939,0.972619108,8.51E-07,2.95E-06
Tmem218,0.544715329,8.61E-07,2.98E-06
Hhatl,2.600194304,8.62E-07,2.99E-06
Ube2n,-0.450882924,8.63E-07,2.99E-06
Zfp61,-0.604477478,8.65E-07,2.99E-06
Cyfip1,-0.206023364,8.71E-07,3.01E-06
AI837181,-0.367336352,8.79E-07,3.04E-06
Gm28209,2.707325616,8.81E-07,3.05E-06
4632428C04Rik,2.152716082,8.85E-07,3.06E-06
Arg2,2.14753921,8.86E-07,3.07E-06
Gm46404,1.588194727,8.93E-07,3.09E-06
Men1,0.315988251,8.94E-07,3.09E-06
Map3k7cl,0.635632002,9.06E-07,3.13E-06
Spring1,-0.454714765,9.07E-07,3.13E-06
G2e3,0.471738822,9.08E-07,3.14E-06
Trappc5,0.42750343,9.12E-07,3.15E-06
Pnpla7,-0.576249644,9.16E-07,3.16E-06
Zkscan7,0.61560265,9.18E-07,3.17E-06
Frg1,0.359840829,9.22E-07,3.19E-06
Zfp820,0.62949361,9.28E-07,3.21E-06
Tlx1,2.740039369,9.33E-07,3.22E-06
Sost,2.740917596,9.35E-07,3.23E-06
Gm4419,1.838716139,9.35E-07,3.23E-06
Scn7a,1.18118515,9.37E-07,3.23E-06
Chd5,0.937593542,9.38E-07,3.24E-06
Taf5,0.769187164,9.43E-07,3.25E-06
Xpr1,-0.277650858,9.47E-07,3.27E-06
A730008H23Rik,0.665791869,9.48E-07,3.27E-06
LOC118568315,1.529767389,9.51E-07,3.28E-06
Dda1,-0.291088284,9.53E-07,3.28E-06
Cul2,-0.30837663,9.64E-07,3.32E-06
Nedd4,-0.174035997,9.64E-07,3.32E-06
Ms4a14,-2.401705297,9.65E-07,3.32E-06
Tipin,0.379273174,9.75E-07,3.36E-06
Decr1,-0.330397147,9.77E-07,3.37E-06
Wnt10a,-1.323766124,9.80E-07,3.38E-06
Snapin,-0.258879086,9.93E-07,3.42E-06
Gm39215,2.55507165,1.00E-06,3.44E-06
Perm1,1.286159989,1.00E-06,3.46E-06
Mcfd2,-0.24040207,1.01E-06,3.48E-06
C77080,0.371460133,1.01E-06,3.48E-06
Ostf1,-0.251301374,1.02E-06,3.49E-06
Cdk11b,0.274805167,1.02E-06,3.51E-06
Gm46825,2.507048905,1.02E-06,3.52E-06
Rnf180,-1.902412265,1.03E-06,3.53E-06
Prr14,0.226968317,1.03E-06,3.54E-06
Hook3,-0.288194143,1.04E-06,3.58E-06
Vti1a,-0.384367299,1.04E-06,3.59E-06
Dcun1d4,-0.397719736,1.05E-06,3.61E-06
Gcdh,-0.510096823,1.06E-06,3.64E-06
Islr2,2.076423647,1.07E-06,3.66E-06
Six4,-0.516252552,1.07E-06,3.66E-06
Paqr7,-0.612399105,1.07E-06,3.67E-06
Jade2,-0.642605847,1.07E-06,3.69E-06
E2f4,0.328050131,1.08E-06,3.72E-06
Rtl1,-0.843634047,1.09E-06,3.73E-06
Lzts3,0.498930897,1.09E-06,3.73E-06
Atp5g3,0.242555292,1.09E-06,3.75E-06
Mrrf,-0.528866087,1.10E-06,3.77E-06
Ntf3,-1.208857667,1.10E-06,3.77E-06
